option,url,,doc
DCDBAS,https://cateee.net/lkddb/web-lkddb/DCDBAS.html,,"The Dell Systems Management Base Driver provides a sysfs interface for systems management software to perform System Management Interrupts (SMIs) and Host Control Actions (system power cycle or power off after OS shutdown) on certain Dell systems.  See <file:Documentation/dcdbas.txt> for more details on the driver and the Dell systems on which Dell systems management software makes use of this driver.  Say Y or M here to enable the driver for use by Dell systems management software such as Dell OpenManage."
MTD_CK804XROM,https://cateee.net/lkddb/web-lkddb/MTD_CK804XROM.html,,"Support for treating the BIOS flash chip on nvidia motherboards as an MTD device - with this you can reprogram your BIOS.  BE VERY CAREFUL."
CALGARY_IOMMU,https://cateee.net/lkddb/web-lkddb/CALGARY_IOMMU.html,,"Support for hardware IOMMUs in IBM's xSeries x366 and x460 systems. Needed to run systems with more than 3GB of memory properly with 32-bit PCI devices that do not support DAC (Double Address Cycle). Calgary also supports bus level isolation, where all DMAs pass through the IOMMU.  This prevents them from going anywhere except their intended destination. This catches hard-to-find kernel bugs and mis-behaving drivers and devices that do not use the DMA-API properly to set up their DMA buffers.  The IOMMU can be turned off at boot time with the iommu=off parameter. Normally the kernel will make the right choice by itself. If unsure, say Y."
UFS_FS_WRITE,https://cateee.net/lkddb/web-lkddb/UFS_FS_WRITE.html,,"Say Y here if you want to try writing to UFS partitions. This is experimental, so you should back up your UFS partitions beforehand."
JOYSTICK_AS5011,https://cateee.net/lkddb/web-lkddb/JOYSTICK_AS5011.html,,"Say Y here if you have an AS5011 digital joystick connected to your system.  To compile this driver as a module, choose M here: the module will be called as5011."
CRYPTO_WP512,https://cateee.net/lkddb/web-lkddb/CRYPTO_WP512.html,,"Whirlpool hash algorithm 512, 384 and 256-bit hashes  Whirlpool-512 is part of the NESSIE cryptographic primitives. Whirlpool will be part of the ISO/IEC 10118-3:2003(E) standard  See also: <http://www.larc.usp.br/~pbarreto/WhirlpoolPage.html>"
TCG_TIS,https://cateee.net/lkddb/web-lkddb/TCG_TIS.html,,"If you have a TPM security chip that is compliant with the TCG TIS 1.2 TPM specification (TPM1.2) or the TCG PTP FIFO specification (TPM2.0) say Yes and it will be accessible from within Linux. To compile this driver as a module, choose  M here. the module will be called tpm_tis."
TOUCHSCREEN_MAX11801,https://cateee.net/lkddb/web-lkddb/TOUCHSCREEN_MAX11801.html,,"Say Y here if you have a MAX11801 based touchscreen controller.  If unsure, say N.  To compile this driver as a module, choose M here: the module will be called max11801_ts."
PAGE_EXTENSION,https://cateee.net/lkddb/web-lkddb/PAGE_EXTENSION.html,,"Extend memmap on extra space for more information on page. This could be used for debugging features that need to insert extra field for every page. This extension enables us to save memory by not allocating this extra memory according to boottime configuration."
SERIAL_8250_ASPEED_VUART,https://cateee.net/lkddb/web-lkddb/SERIAL_8250_ASPEED_VUART.html,,"If you want to use the virtual UART (VUART) device on Aspeed BMC platforms, enable this option. This enables the 16550A- compatible device on the local LPC bus, giving a UART device with no physical RS232 connections."
RBTREE_TEST,https://cateee.net/lkddb/web-lkddb/RBTREE_TEST.html,,"A benchmark measuring the performance of the rbtree library. Also includes rbtree invariant checks."
TOUCHSCREEN_ELAN,https://cateee.net/lkddb/web-lkddb/TOUCHSCREEN_ELAN.html,,"Say Y here if you have an Elan eKTH I2C touchscreen connected to your system.  If unsure, say N.  To compile this driver as a module, choose M here: the module will be called elants_i2c."
VIDEO_SAA711X,https://cateee.net/lkddb/web-lkddb/VIDEO_SAA711X.html,,"Support for the Philips SAA7111/3/4/5 video decoders.  To compile this driver as a module, choose M here: the module will be called saa7115."
USB_U132_HCD,https://cateee.net/lkddb/web-lkddb/USB_U132_HCD.html,,"The U132 adapter is a USB to CardBus adapter specifically designed for PC cards that contain an OHCI host controller. Typical PC cards are the Orange Mobile 3G Option GlobeTrotter Fusion card. The U132 adapter will *NOT* work with PC cards that do not contain an OHCI controller.  For those PC cards that contain multiple OHCI controllers only the first one is used.  The driver consists of two modules, the ftdi-elan module is a USB client driver that interfaces to the FTDI chip within ELAN's USB-to-PCMCIA adapter, and this u132-hcd module is a USB host controller driver that talks to the OHCI controller within the CardBus cards that are inserted in the U132 adapter.  This driver has been tested with a CardBus OHCI USB adapter, and worked with a USB PEN Drive inserted into the first USB port of the PCCARD. A rather pointless thing to do, but useful for testing.  It is safe to say M here.  See also <http://www.elandigitalsystems.com/support/ufaq/u132linux.php>"
BLK_DEV_AMD74XX,https://cateee.net/lkddb/web-lkddb/BLK_DEV_AMD74XX.html,,"This driver adds explicit support for AMD-7xx and AMD-8111 chips and also for the nVidia nForce chip.  This allows the kernel to change PIO, DMA and UDMA speeds and to configure the chip to optimum performance."
GPIO_AMDPT,https://cateee.net/lkddb/web-lkddb/GPIO_AMDPT.html,,"driver for GPIO functionality on Promontory IOHub Require ACPI ASL code to enumerate as a platform device."
IIO_STM32_TIMER_TRIGGER,https://cateee.net/lkddb/web-lkddb/IIO_STM32_TIMER_TRIGGER.html,,"Select this option to enable STM32 Timer Trigger  To compile this driver as a module, choose M here: the module will be called stm32-timer-trigger."
SSFDC,https://cateee.net/lkddb/web-lkddb/SSFDC.html,,"This enables read only access to SmartMedia formatted NAND flash. You can mount it with FAT file system."
KVM_GUEST,https://cateee.net/lkddb/web-lkddb/KVM_GUEST.html,,"This option enables various optimizations for running under the KVM hypervisor. It includes a paravirtualized clock, so that instead of relying on a PIT (or probably other) emulation by the underlying device model, the host provides the guest with timing infrastructure such as time of day, and system time"
FAULT_INJECTION_DEBUG_FS,https://cateee.net/lkddb/web-lkddb/FAULT_INJECTION_DEBUG_FS.html,,"Enable configuration of fault-injection capabilities via debugfs."
MMC_SDHCI_OF_ARASAN,https://cateee.net/lkddb/web-lkddb/MMC_SDHCI_OF_ARASAN.html,,"This selects the Arasan Secure Digital Host Controller Interface (SDHCI). This hardware is found e.g. in Xilinx' Zynq SoC.  If you have a controller with this interface, say Y or M here.  If unsure, say N."
MMC_WBSD,https://cateee.net/lkddb/web-lkddb/MMC_WBSD.html,,"This selects the Winbond(R) W83L51xD Secure digital and Multimedia card Interface. If you have a machine with a integrated W83L518D or W83L519D SD/MMC card reader, say Y or M here.  If unsure, say N."
GOOGLE_COREBOOT_TABLE_ACPI,https://cateee.net/lkddb/web-lkddb/GOOGLE_COREBOOT_TABLE_ACPI.html,,"This option enables the coreboot_table module, which provides other firmware modules to access to the coreboot table. The coreboot table pointer is accessed through the ACPI GOOGCB00 object. If unsure say N."
IIO_ST_GYRO_3AXIS,https://cateee.net/lkddb/web-lkddb/IIO_ST_GYRO_3AXIS.html,,"Say yes here to build support for STMicroelectronics gyroscopes: L3G4200D, LSM330DL, L3GD20, LSM330DLC, L3G4IS, LSM330, LSM9DS0.  This driver can also be built as a module. If so, these modules will be created: - st_gyro (core functions for the driver [it is mandatory]). - st_gyro_i2c (necessary for the I2C devices [optional*]). - st_gyro_spi (necessary for the SPI devices [optional*]).  (*) one of these is necessary to do something."
WW_MUTEX_SELFTEST,https://cateee.net/lkddb/web-lkddb/WW_MUTEX_SELFTEST.html,,"This option provides a kernel module that runs tests on the on the struct ww_mutex locking API.  It is recommended to enable DEBUG_WW_MUTEX_SLOWPATH in conjunction with this test harness.  Say M if you want these self tests to build as a module. Say N if you are unsure."
NET_VENDOR_QLOGIC,https://cateee.net/lkddb/web-lkddb/NET_VENDOR_QLOGIC.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about QLogic cards. If you say Y, you will be asked for your specific card in the following questions."
PCIPCWATCHDOG,https://cateee.net/lkddb/web-lkddb/PCIPCWATCHDOG.html,,"This is the driver for the Berkshire Products PCI-PC Watchdog card. This card simply watches your kernel to make sure it doesn't freeze, and if it does, it reboots your computer after a certain amount of time. The card can also monitor the internal temperature of the PC. More info is available at <http://www.berkprod.com/pci_pc_watchdog.htm>.  To compile this driver as a module, choose M here: the module will be called pcwd_pci.  Most people will say N."
INET6_XFRM_MODE_TUNNEL,https://cateee.net/lkddb/web-lkddb/INET6_XFRM_MODE_TUNNEL.html,,"Support for IPsec tunnel mode.  If unsure, say Y."
IP_PNP,https://cateee.net/lkddb/web-lkddb/IP_PNP.html,,"This enables automatic configuration of IP addresses of devices and of the routing table during kernel boot, based on either information supplied on the kernel command line or by BOOTP or RARP protocols. You need to say Y only for diskless machines requiring network access to boot (in which case you want to say Y to Root file system on NFS as well), because all other machines configure the network in their startup scripts."
FONT_ACORN_8x8,https://cateee.net/lkddb/web-lkddb/FONT_ACORN_8x8.html,,"Small console font with PC-style control characters and high-half glyphs."
TEST_RHASHTABLE,https://cateee.net/lkddb/web-lkddb/TEST_RHASHTABLE.html,,"Enable this option to test the rhashtable functions at boot.  If unsure, say N."
FW_CFG_SYSFS,https://cateee.net/lkddb/web-lkddb/FW_CFG_SYSFS.html,,"Say Y or M here to enable the exporting of the QEMU firmware configuration (fw_cfg) file entries via sysfs. Entries are found under /sys/firmware/fw_cfg when this option is enabled and loaded."
MTRR_SANITIZER,https://cateee.net/lkddb/web-lkddb/MTRR_SANITIZER.html,,"Convert MTRR layout from continuous to discrete, so X drivers can add writeback entries.  Can be disabled with disable_mtrr_cleanup on the kernel command line. The largest mtrr entry size for a continuous block can be set with mtrr_chunk_size.  If unsure, say Y."
KEYBOARD_DLINK_DIR685,https://cateee.net/lkddb/web-lkddb/KEYBOARD_DLINK_DIR685.html,,"If you say yes here you get support for the D-Link DIR-685 touchkeys.  To compile this driver as a module, choose M here: the module will be called dlink-dir685-touchkeys."
HW_RANDOM,https://cateee.net/lkddb/web-lkddb/HW_RANDOM.html,,"Hardware Random Number Generator Core infrastructure.  To compile this driver as a module, choose M here: the module will be called rng-core.  This provides a device that's usually called /dev/hwrng, and which exposes one of possibly several hardware random number generators.  These hardware random number generators do not feed directly into the kernel's random number generator.  That is usually handled by the rngd daemon.  Documentation/hw_random.txt has more information.  If unsure, say Y."
TOUCHSCREEN_EKTF2127,https://cateee.net/lkddb/web-lkddb/TOUCHSCREEN_EKTF2127.html,,"Say Y here if you have an Elan eKTF2127 touchscreen connected to your system.  If unsure, say N.  To compile this driver as a module, choose M here: the module will be called ektf2127."
MEDIA_TUNER_FC2580,https://cateee.net/lkddb/web-lkddb/MEDIA_TUNER_FC2580.html,,"FCI FC2580 silicon tuner driver."
MUX_GPIO,https://cateee.net/lkddb/web-lkddb/MUX_GPIO.html,,"GPIO-controlled Multiplexer controller.  The driver builds a single multiplexer controller using a number of gpio pins. For N pins, there will be 2^N possible multiplexer states. The GPIO pins can be connected (by the hardware) to several multiplexers, which in that case will be operated in parallel.  To compile the driver as a module, choose M here: the module will be called mux-gpio."
MFD_WM8994,https://cateee.net/lkddb/web-lkddb/MFD_WM8994.html,,"The WM8994 is a highly integrated hi-fi CODEC designed for smartphone applications.  As well as audio functionality it has on board GPIO and regulator functionality which is supported via the relevant subsystems.  This driver provides core support for the WM8994, in order to use the actual functionaltiy of the device other drivers must be enabled."
